temperature,humidity,soil_moisture,rain,season_encoded,variety
31.1,78.8,47.5,0,0,Samba_BG300
27.3,80.1,43.9,1,0,Samba_BG300
30.9,62.3,76.4,1,1,Keeri Samba
31.0,63.2,58.5,0,0,Samba_BG300
32.5,66.1,15.2,1,1,Red Rice
29.5,90.0,86.5,1,1,Nadu_BG360
30.8,78.8,46.4,0,0,Samba_BG300
29.2,62.3,10.1,1,1,Red Rice
34.8,72.3,46.2,0,1,Red Rice
33.9,71.1,23.3,1,1,Red Rice
30.7,68.9,28.2,0,0,Red Rice
32.8,69.4,65.8,0,1,Samba_BG352
25.3,84.9,13.7,0,1,Red Rice
34.6,68.6,46.0,0,0,Samba_BG300
31.7,62.5,69.8,0,1,Samba_BG352
27.6,80.6,30.9,1,1,Samba_BG300
26.2,87.5,63.9,0,0,Samba_BG300
32.3,92.1,82.9,1,1,Nadu_BG360
33.4,67.1,69.4,1,1,Samba_BG352
30.3,82.4,86.3,0,0,Samba_BG300
30.2,70.3,11.2,0,1,Red Rice
25.6,61.8,82.6,1,1,Nadu_BG366
30.2,87.4,22.5,1,0,Red Rice
27.5,92.5,84.6,1,1,Keeri Samba
25.9,78.0,28.5,0,1,Red Rice
33.0,91.5,85.3,1,0,Samba_BG300
34.8,94.8,54.4,0,0,Samba_BG300
33.7,79.4,58.7,1,1,Samba_BG352
31.9,87.5,19.3,1,1,Red Rice
27.9,66.5,62.1,1,1,Samba_BG352
28.2,68.8,86.5,1,1,Nadu_BG360
33.5,75.8,44.0,0,1,Red Rice
26.1,77.1,65.8,1,0,Samba_BG300
31.8,82.2,82.8,0,0,Samba_BG300
29.1,80.2,22.2,0,1,Red Rice
33.9,76.5,80.2,1,0,Samba_BG300
26.3,90.1,57.6,1,1,White Rice
33.0,89.6,19.2,1,0,Red Rice
25.9,82.7,43.1,1,1,Red Rice
30.6,72.5,33.1,0,0,Samba_BG300
26.7,91.4,62.5,1,0,Samba_BG300
27.9,62.8,49.0,1,0,Samba_BG300
27.7,73.8,41.0,0,1,Red Rice
27.8,95.0,31.4,1,1,Samba_BG300
28.4,62.2,31.6,1,0,Samba_BG300
26.1,60.7,74.4,0,1,Keeri Samba
33.0,78.8,34.8,0,1,Red Rice
29.0,91.8,69.2,1,0,Samba_BG300
25.7,72.8,42.2,0,0,Samba_BG300
32.1,90.1,22.4,1,1,Red Rice
31.3,62.8,49.0,0,0,Samba_BG300
29.2,91.9,89.5,0,1,Nadu_BG366
34.5,93.5,17.8,0,0,Red Rice
26.0,89.6,56.6,1,1,White Rice
33.3,88.0,37.6,0,1,Red Rice
31.9,83.6,27.7,0,1,Red Rice
34.8,88.4,54.5,1,0,Samba_BG300
31.1,81.1,76.2,1,0,Samba_BG300
30.5,79.4,49.7,1,1,Red Rice
25.9,85.2,27.1,0,0,Red Rice
34.6,77.5,19.0,1,1,Red Rice
30.4,67.1,22.5,1,0,Red Rice
34.7,60.3,81.9,1,1,Nadu_BG360
25.1,66.0,62.3,0,0,Samba_BG300
34.5,64.8,49.8,0,0,Samba_BG300
26.7,77.5,57.5,0,0,Samba_BG300
26.4,60.3,74.7,0,0,Samba_BG300
28.9,84.0,43.3,1,0,Samba_BG300
27.2,66.6,44.2,1,1,Red Rice
25.1,70.3,10.5,1,0,Red Rice
30.9,76.5,55.9,1,1,White Rice
28.2,68.3,31.0,1,0,Samba_BG300
33.6,83.6,27.2,1,1,Red Rice
27.9,83.2,44.1,1,1,Red Rice
25.6,61.1,30.7,1,1,Samba_BG300
28.1,86.4,27.6,1,1,Red Rice
33.3,81.8,63.3,0,1,White Rice
29.2,65.4,74.5,1,1,Keeri Samba
34.8,73.7,16.4,0,0,Red Rice
27.9,65.6,32.6,0,0,Samba_BG300
30.2,77.7,22.0,0,0,Red Rice
34.3,84.8,69.8,0,0,Samba_BG300
26.7,93.5,78.4,0,1,Nadu_BG360
27.1,77.2,11.6,1,1,Red Rice
27.5,68.7,57.2,0,0,Samba_BG300
26.3,73.9,23.6,0,0,Red Rice
29.9,61.3,52.8,1,1,White Rice
26.1,69.7,71.7,1,1,Nadu_BG366
26.6,75.3,46.2,0,1,Red Rice
32.3,63.1,63.5,1,0,Samba_BG300
30.1,82.0,38.5,1,1,Samba_BG300
26.4,77.7,20.1,1,0,Red Rice
29.9,71.9,21.8,1,1,Red Rice
33.4,74.5,71.4,0,1,Nadu_BG360
31.1,63.0,12.9,1,0,Red Rice
32.1,80.5,38.6,1,0,Samba_BG300
27.4,82.0,34.1,1,0,Samba_BG300
33.8,70.6,62.0,1,1,White Rice
27.6,72.0,42.9,1,1,Red Rice
32.8,83.3,34.7,0,1,Red Rice
34.2,61.7,55.9,1,1,Samba_BG352
33.8,60.7,68.6,1,1,White Rice
29.4,61.6,83.6,1,0,Samba_BG300
26.4,92.2,45.3,1,0,Samba_BG300
25.6,80.1,59.8,1,1,White Rice
33.6,81.5,11.0,1,0,Red Rice
27.0,75.8,65.3,1,0,Samba_BG300
26.3,83.5,10.3,1,0,Red Rice
26.5,87.8,83.2,0,1,Keeri Samba
34.3,92.8,83.1,1,1,Nadu_BG360
25.1,62.1,44.3,1,1,Red Rice
27.7,89.1,88.4,1,0,Samba_BG300
31.0,77.6,14.2,1,0,Red Rice
34.4,72.8,83.0,1,1,Nadu_BG360
31.1,81.9,61.0,1,0,Samba_BG300
26.5,75.0,25.7,0,1,Red Rice
27.2,62.9,48.6,1,1,Red Rice
31.0,85.7,18.8,1,0,Red Rice
31.2,89.0,22.6,1,0,Red Rice
30.9,89.7,38.6,0,0,Samba_BG300
27.3,66.0,63.4,1,1,White Rice
25.9,91.3,41.1,1,0,Samba_BG300
34.6,64.0,35.2,1,0,Samba_BG300
33.6,87.4,84.5,0,1,Nadu_BG360
27.7,88.8,10.4,1,0,Red Rice
33.8,60.9,55.0,0,1,Samba_BG352
32.8,66.7,61.1,1,0,Samba_BG300
30.6,83.2,57.4,1,1,White Rice
25.7,64.1,57.7,0,1,Samba_BG352
29.3,79.4,36.3,1,0,Samba_BG300
28.7,69.2,70.8,1,1,Nadu_BG360
31.1,73.1,66.2,1,1,White Rice
30.1,76.1,61.4,1,1,Samba_BG352
31.2,63.4,86.1,1,1,Keeri Samba
30.6,61.7,13.3,0,0,Red Rice
29.4,82.1,37.2,1,1,Samba_BG300
26.6,64.1,70.9,1,0,Samba_BG300
25.8,61.8,30.3,0,0,Samba_BG300
31.2,81.0,33.4,1,0,Samba_BG300
33.7,77.0,34.4,1,0,Samba_BG300
30.1,88.3,39.4,0,0,Samba_BG300
28.5,84.9,39.1,1,1,Samba_BG300
30.2,73.7,56.2,1,1,White Rice
34.8,64.8,44.4,1,1,Red Rice
29.6,61.1,41.8,1,1,Red Rice
34.9,92.5,34.6,0,1,Red Rice
28.2,80.1,86.0,1,1,Nadu_BG360
27.2,67.0,83.8,1,1,Nadu_BG360
28.9,77.7,47.1,0,0,Samba_BG300
34.3,72.8,78.6,0,0,Samba_BG300
29.2,78.1,39.6,1,1,Samba_BG300
30.2,61.6,84.7,1,1,Keeri Samba
28.3,86.4,36.3,0,0,Samba_BG300
33.5,88.1,13.3,1,1,Red Rice
25.7,77.1,66.2,1,0,Samba_BG300
29.5,91.9,75.1,1,1,Nadu_BG366
32.9,71.4,67.3,0,1,White Rice
26.4,88.4,27.8,1,0,Red Rice
32.0,88.1,29.1,0,0,Red Rice
29.8,81.1,88.9,1,1,Nadu_BG360
33.9,76.4,62.6,1,0,Samba_BG300
33.9,85.2,56.8,1,0,Samba_BG300
34.5,68.6,69.7,1,1,White Rice
32.8,79.3,62.9,1,0,Samba_BG300
28.6,92.9,52.7,1,1,White Rice
26.7,82.2,43.6,1,0,Samba_BG300
29.1,79.0,53.5,1,1,White Rice
30.0,65.9,20.1,1,0,Red Rice
28.2,68.4,54.6,0,1,Samba_BG352
28.3,67.7,49.7,0,0,Samba_BG300
26.7,69.5,32.9,0,0,Samba_BG300
25.3,87.0,59.7,1,0,Samba_BG300
27.3,87.9,55.1,0,0,Samba_BG300
26.9,65.9,24.5,1,0,Red Rice
32.2,85.5,10.0,1,0,Red Rice
33.3,76.4,54.4,1,0,Samba_BG300
33.4,63.3,69.1,1,0,Samba_BG300
30.1,74.5,80.1,0,1,Nadu_BG366
34.3,62.7,50.1,1,0,Samba_BG300
28.8,68.5,54.4,1,1,Samba_BG352
31.3,80.9,35.5,1,1,Samba_BG300
33.5,64.5,17.4,1,0,Red Rice
27.9,88.8,46.1,1,0,Samba_BG300
33.9,73.4,68.9,1,0,Samba_BG300
32.6,67.8,14.5,1,1,Red Rice
25.2,63.5,49.7,1,1,Red Rice
25.1,89.4,51.1,0,1,White Rice
29.5,66.6,31.5,1,0,Samba_BG300
25.4,82.2,29.9,1,0,Red Rice
33.1,86.5,38.6,1,1,Samba_BG300
26.3,75.9,50.6,1,0,Samba_BG300
26.8,86.8,72.9,1,0,Samba_BG300
26.5,70.1,34.8,1,0,Samba_BG300
27.2,62.7,74.8,1,1,Keeri Samba
25.2,62.8,43.4,1,1,Red Rice
33.2,92.7,77.3,1,1,Nadu_BG360
31.3,87.8,87.5,1,0,Samba_BG300
30.7,93.2,82.2,1,1,Nadu_BG360
34.4,63.4,31.2,1,0,Samba_BG300
28.4,62.2,24.4,1,1,Red Rice
32.3,65.8,38.1,0,1,Red Rice
32.1,79.4,82.3,1,0,Samba_BG300
33.1,72.9,61.9,1,1,Samba_BG352
33.8,81.6,44.3,0,0,Samba_BG300
34.8,89.5,24.3,1,0,Red Rice
32.0,86.8,45.3,1,0,Samba_BG300
28.7,85.3,23.9,1,1,Red Rice
29.6,83.6,53.3,1,1,Samba_BG352
25.6,94.9,70.2,1,0,Samba_BG300
29.0,74.2,54.9,0,0,Samba_BG300
27.0,62.7,73.0,1,1,Nadu_BG366
33.5,84.0,51.6,1,1,Samba_BG352
26.9,70.0,50.4,1,1,Samba_BG352
32.9,80.3,72.5,0,0,Samba_BG300
25.8,87.2,49.4,1,0,Samba_BG300
29.1,90.7,33.8,0,0,Samba_BG300
34.9,85.0,59.2,0,0,Samba_BG300
34.1,69.3,47.0,1,0,Samba_BG300
30.8,85.2,17.5,1,0,Red Rice
25.1,60.3,46.8,1,1,Red Rice
29.0,66.3,77.3,0,0,Samba_BG300
26.7,74.3,28.6,1,0,Red Rice
31.0,63.0,66.1,0,0,Samba_BG300
26.1,76.4,15.7,1,1,Red Rice
26.4,89.2,10.7,0,1,Red Rice
30.8,74.1,85.9,1,0,Samba_BG300
31.2,79.6,14.8,0,1,Red Rice
26.9,84.5,33.3,0,0,Samba_BG300
30.8,84.4,23.2,0,1,Red Rice
26.7,63.7,29.0,1,1,Red Rice
25.1,81.0,55.0,0,1,White Rice
32.9,91.1,32.6,1,1,Samba_BG300
33.6,69.0,40.4,1,0,Samba_BG300
34.9,62.7,62.9,1,1,White Rice
29.6,69.1,67.2,1,0,Samba_BG300
30.1,72.6,47.2,1,1,Red Rice
26.7,71.1,57.5,1,0,Samba_BG300
33.8,69.8,18.5,0,1,Red Rice
26.6,60.3,70.2,0,0,Samba_BG300
25.1,66.5,18.0,1,0,Red Rice
28.0,84.9,23.5,1,1,Red Rice
29.6,77.3,44.2,1,0,Samba_BG300
31.2,63.3,86.0,1,0,Samba_BG300
28.8,76.2,17.1,1,1,Red Rice
30.9,62.2,86.7,0,1,Nadu_BG360
33.2,67.7,29.4,1,1,Red Rice
30.3,73.8,35.8,1,0,Samba_BG300
33.3,70.0,39.1,1,1,Samba_BG300
25.9,94.6,85.9,0,1,Keeri Samba
27.3,67.9,11.7,1,1,Red Rice
32.7,61.2,57.5,0,1,Samba_BG352
28.5,76.4,36.7,0,0,Samba_BG300
29.2,75.8,76.2,0,0,Samba_BG300
34.5,85.7,61.0,1,0,Samba_BG300
31.4,69.6,50.6,1,1,Samba_BG352
33.4,80.4,29.9,1,0,Red Rice
28.4,81.7,81.3,1,0,Samba_BG300
28.1,90.5,22.5,0,1,Red Rice
28.8,71.8,67.4,1,1,Samba_BG352
27.2,69.6,53.8,0,0,Samba_BG300
26.5,74.7,15.5,1,1,Red Rice
28.6,87.7,50.8,0,1,White Rice
29.0,69.2,40.0,1,1,Red Rice
25.6,66.6,82.8,1,1,Keeri Samba
27.3,77.2,38.7,1,1,Samba_BG300
29.9,67.2,69.0,1,1,Samba_BG352
34.0,63.7,88.6,1,1,Nadu_BG360
34.4,85.3,25.2,1,0,Red Rice
29.7,92.1,41.0,1,0,Samba_BG300
31.0,90.5,13.8,1,0,Red Rice
33.4,84.1,33.6,1,1,Samba_BG300
27.0,92.8,11.5,1,1,Red Rice
32.9,66.8,63.4,0,0,Samba_BG300
28.8,83.5,72.6,1,0,Samba_BG300
28.2,78.6,50.9,1,1,White Rice
32.0,92.3,39.9,1,0,Samba_BG300
31.4,88.6,54.8,0,0,Samba_BG300
28.6,81.0,19.4,0,1,Red Rice
27.2,84.7,72.6,1,0,Samba_BG300
31.9,82.7,43.9,1,1,Red Rice
34.5,62.4,50.6,1,0,Samba_BG300
32.2,62.6,83.2,0,0,Samba_BG300
29.5,70.0,33.8,1,1,Samba_BG300
27.7,63.8,62.8,1,1,Samba_BG352
27.1,91.5,51.8,0,0,Samba_BG300
33.1,87.3,27.2,1,0,Red Rice
34.1,77.6,87.3,1,1,Nadu_BG360
30.0,64.9,27.4,1,1,Red Rice
27.3,76.8,49.9,0,1,Red Rice
25.7,82.0,73.4,0,1,Nadu_BG366
32.8,69.1,23.0,1,1,Red Rice
27.0,66.5,20.1,0,0,Red Rice
33.4,71.0,77.1,1,1,Nadu_BG360
30.1,81.8,41.6,1,1,Red Rice
25.3,89.8,64.7,0,1,White Rice
32.9,70.7,12.9,1,0,Red Rice
31.5,72.0,72.4,1,1,Nadu_BG360
27.4,94.7,25.8,1,0,Red Rice
25.0,85.4,62.6,1,0,Samba_BG300
27.1,82.2,70.9,1,0,Samba_BG300
29.8,88.8,31.7,0,1,Red Rice
32.9,76.3,53.0,1,0,Samba_BG300
29.1,63.7,82.5,0,1,Keeri Samba
25.5,63.3,62.7,1,1,White Rice
25.0,62.8,71.0,1,1,Keeri Samba
29.9,84.9,79.5,1,0,Samba_BG300
29.1,92.6,72.8,0,1,Nadu_BG366
31.8,79.6,73.2,1,1,Keeri Samba
34.9,78.7,19.0,1,1,Red Rice
25.8,70.3,80.2,1,0,Samba_BG300
29.6,72.8,38.2,1,1,Samba_BG300
33.6,76.6,89.6,1,0,Samba_BG300
29.8,78.8,71.7,1,1,Nadu_BG360
34.0,65.7,89.6,0,1,Nadu_BG360
33.9,68.6,68.4,1,0,Samba_BG300
32.9,74.3,75.9,1,1,Keeri Samba
33.2,63.0,59.8,0,1,Samba_BG352
34.0,78.5,68.9,1,0,Samba_BG300
29.8,62.7,54.8,1,1,Samba_BG352
33.5,78.3,84.7,1,1,Nadu_BG360
25.1,75.0,25.8,1,1,Red Rice
32.7,67.2,67.0,1,1,White Rice
27.6,77.4,43.5,1,1,Red Rice
30.5,74.8,55.3,1,0,Samba_BG300
27.2,85.0,39.6,0,0,Samba_BG300
26.8,70.4,67.4,0,1,Samba_BG352
32.2,85.5,18.0,1,0,Red Rice
27.2,90.2,69.4,1,1,Samba_BG352
29.1,92.5,37.5,1,0,Samba_BG300
25.0,65.9,12.4,1,0,Red Rice
26.3,86.4,47.7,0,1,Red Rice
26.2,67.4,12.4,1,1,Red Rice
30.4,60.7,51.8,1,0,Samba_BG300
25.9,75.6,90.0,1,0,Samba_BG300
28.1,79.9,88.5,1,1,Nadu_BG360
28.9,87.5,59.6,0,1,Samba_BG352
31.8,67.0,16.4,1,0,Red Rice
27.9,68.9,36.5,0,1,Red Rice
29.7,79.9,84.2,1,1,Nadu_BG366
26.7,72.2,69.3,1,0,Samba_BG300
32.9,94.2,72.9,1,1,Nadu_BG366
25.0,72.7,69.0,1,1,Samba_BG352
28.0,71.8,55.4,1,0,Samba_BG300
25.6,75.5,24.9,1,0,Red Rice
28.9,81.6,19.9,1,0,Red Rice
28.1,91.8,79.6,1,1,Nadu_BG360
27.9,61.2,75.3,1,1,Keeri Samba
29.7,88.7,20.0,1,1,Red Rice
32.1,75.2,30.0,1,1,Samba_BG300
28.3,66.2,58.6,1,0,Samba_BG300
28.2,92.9,39.5,0,0,Samba_BG300
33.9,85.5,84.2,1,0,Samba_BG300
31.2,74.6,54.8,1,1,White Rice
31.0,86.2,84.9,1,0,Samba_BG300
32.4,65.3,83.0,1,0,Samba_BG300
27.0,69.5,50.4,1,1,Samba_BG352
34.4,93.6,26.6,1,1,Red Rice
30.6,63.5,83.8,0,0,Samba_BG300
28.0,81.8,47.5,0,0,Samba_BG300
25.0,86.5,88.8,1,1,Nadu_BG360
34.0,74.3,52.0,1,0,Samba_BG300
26.9,88.7,83.2,1,1,Nadu_BG360
30.8,68.0,21.9,1,1,Red Rice
33.8,86.0,82.0,1,0,Samba_BG300
33.1,82.2,34.3,1,0,Samba_BG300
30.2,82.2,56.3,0,1,White Rice
25.2,72.2,67.5,1,1,White Rice
25.2,81.6,15.0,0,1,Red Rice
27.2,65.6,39.8,1,1,Samba_BG300
34.7,74.6,31.2,1,1,Samba_BG300
26.7,94.0,59.4,1,0,Samba_BG300
27.1,76.9,37.3,1,0,Samba_BG300
28.2,65.9,31.0,0,0,Samba_BG300
25.2,81.9,30.2,1,1,Samba_BG300
31.1,63.3,70.3,0,0,Samba_BG300
31.8,82.5,11.2,1,1,Red Rice
29.9,89.6,58.1,1,0,Samba_BG300
27.0,63.8,45.2,0,1,Red Rice
25.1,64.2,61.9,1,1,Samba_BG352
25.3,76.4,84.0,1,0,Samba_BG300
25.7,91.3,81.1,1,1,Keeri Samba
33.9,68.4,32.4,0,1,Red Rice
30.4,69.0,39.3,1,0,Samba_BG300
33.3,79.4,59.3,1,1,White Rice
34.2,64.4,43.5,1,1,Red Rice
33.7,76.2,11.7,0,0,Red Rice
27.4,66.5,15.2,1,1,Red Rice
29.7,75.4,45.7,1,1,Red Rice
28.9,73.2,61.2,1,0,Samba_BG300
26.0,60.5,43.8,0,0,Samba_BG300
28.0,60.6,81.1,0,0,Samba_BG300
32.4,94.5,63.4,0,1,Samba_BG352
31.0,67.4,78.1,1,1,Keeri Samba
32.2,82.6,68.3,1,1,Samba_BG352
33.5,83.8,81.8,1,1,Nadu_BG360
32.0,77.6,23.3,1,0,Red Rice
31.8,85.4,87.2,0,1,Keeri Samba
30.5,84.7,73.2,0,1,Keeri Samba
28.3,90.1,47.9,1,0,Samba_BG300
25.8,72.1,43.5,0,0,Samba_BG300
30.5,67.5,48.0,1,1,Red Rice
30.1,64.5,70.0,0,0,Samba_BG300
25.2,84.5,30.2,0,1,Red Rice
34.2,83.3,28.9,1,1,Red Rice
33.7,62.9,64.5,1,0,Samba_BG300
32.1,92.4,17.1,1,0,Red Rice
29.0,70.9,46.1,1,1,Red Rice
32.8,85.2,49.7,0,0,Samba_BG300
31.2,89.1,38.8,1,1,Samba_BG300
35.0,76.0,69.9,1,0,Samba_BG300
26.1,75.0,17.9,1,1,Red Rice
25.6,83.0,80.6,1,1,Nadu_BG366
33.2,87.4,53.5,0,1,Samba_BG352
32.4,88.2,32.3,1,1,Samba_BG300
27.6,85.3,82.6,0,0,Samba_BG300
31.5,74.6,33.8,1,1,Samba_BG300
25.5,84.8,52.6,1,1,Samba_BG352
32.1,66.7,54.2,0,1,White Rice
25.3,67.0,29.4,1,1,Red Rice
28.0,79.3,33.2,1,0,Samba_BG300
25.9,84.3,23.3,1,1,Red Rice
35.0,87.3,32.9,1,1,Samba_BG300
30.7,65.0,66.4,1,1,White Rice
29.9,92.5,51.7,1,1,Samba_BG352
31.9,63.7,75.7,1,0,Samba_BG300
31.2,82.8,71.6,0,0,Samba_BG300
33.8,91.1,86.6,1,0,Samba_BG300
28.3,75.7,37.7,1,1,Samba_BG300
31.1,72.8,82.4,1,0,Samba_BG300
26.3,80.7,60.6,0,1,White Rice
33.0,61.7,78.4,1,1,Keeri Samba
28.5,60.7,76.0,0,0,Samba_BG300
33.7,91.3,80.9,1,1,Nadu_BG360
30.5,61.8,69.6,1,1,White Rice
30.0,77.2,23.7,0,1,Red Rice
29.0,82.6,41.6,1,1,Red Rice
30.9,81.4,22.3,1,1,Red Rice
34.5,62.5,33.6,0,0,Samba_BG300
32.0,62.9,43.5,1,0,Samba_BG300
27.7,76.8,69.7,0,1,White Rice
28.5,86.1,77.8,1,1,Nadu_BG360
25.8,82.5,47.8,1,1,Red Rice
32.3,73.6,44.6,0,0,Samba_BG300
31.9,86.6,78.2,1,1,Nadu_BG366
32.2,73.8,64.2,1,0,Samba_BG300
25.0,81.0,32.7,1,1,Samba_BG300
33.1,76.1,30.1,1,0,Samba_BG300
26.7,74.9,46.9,0,1,Red Rice
34.1,65.7,39.5,1,0,Samba_BG300
26.0,61.8,44.9,1,1,Red Rice
33.1,64.6,67.1,1,0,Samba_BG300
28.3,77.5,86.7,1,0,Samba_BG300
31.9,86.9,29.6,0,0,Red Rice
26.0,89.3,75.2,1,1,Nadu_BG366
25.3,87.9,58.0,1,0,Samba_BG300
26.7,78.5,57.2,0,0,Samba_BG300
32.9,67.5,15.3,1,0,Red Rice
33.0,75.1,46.2,1,1,Red Rice
25.7,68.9,74.6,0,0,Samba_BG300
29.4,82.6,49.5,1,1,Red Rice
33.6,67.8,85.3,1,0,Samba_BG300
33.7,75.1,43.0,1,0,Samba_BG300
29.5,85.0,79.4,0,1,Nadu_BG366
33.5,73.9,34.2,1,0,Samba_BG300
28.3,63.2,55.0,1,1,White Rice
31.1,85.8,71.4,1,0,Samba_BG300
31.6,81.8,49.6,0,0,Samba_BG300
29.4,74.1,56.1,1,0,Samba_BG300
25.7,73.2,66.8,0,0,Samba_BG300
34.7,64.1,86.7,0,1,Nadu_BG360
25.5,84.7,78.0,1,1,Nadu_BG366
30.9,82.1,77.6,0,1,Keeri Samba
27.7,75.7,62.2,1,1,White Rice
26.8,73.3,81.6,0,1,Keeri Samba
29.8,65.6,35.7,0,0,Samba_BG300
26.4,87.2,60.1,1,0,Samba_BG300
30.0,60.6,36.8,0,1,Red Rice
25.9,76.6,25.5,0,1,Red Rice
28.4,71.4,83.9,1,0,Samba_BG300
33.7,86.2,79.5,1,0,Samba_BG300
27.6,92.6,57.5,1,0,Samba_BG300
34.3,90.6,20.8,0,1,Red Rice
25.1,63.8,55.8,0,0,Samba_BG300
31.5,89.3,52.0,0,1,White Rice
30.6,86.0,27.6,1,1,Red Rice
33.5,84.3,84.6,1,1,Nadu_BG360
26.7,74.7,48.8,0,1,Red Rice
27.1,62.6,81.3,1,1,Nadu_BG360
31.8,92.8,76.2,1,0,Samba_BG300
30.0,81.0,24.5,1,1,Red Rice
29.5,79.8,47.6,0,0,Samba_BG300
30.1,84.9,43.8,1,1,Red Rice
27.5,84.7,17.9,1,0,Red Rice
32.3,62.6,27.8,1,1,Red Rice
33.8,81.5,25.1,0,0,Red Rice
25.1,72.4,21.4,1,1,Red Rice
28.0,76.0,15.7,1,1,Red Rice
34.9,61.4,20.3,0,1,Red Rice
33.8,88.3,87.4,1,1,Nadu_BG360
28.7,66.5,45.4,0,0,Samba_BG300
25.7,72.9,76.6,1,0,Samba_BG300
31.6,64.1,54.4,0,1,White Rice
32.6,94.0,13.0,0,1,Red Rice
30.8,72.8,86.0,1,1,Keeri Samba
35.0,69.4,78.1,0,0,Samba_BG300
29.6,66.2,60.7,1,0,Samba_BG300
31.0,65.1,73.9,1,0,Samba_BG300
32.8,77.0,28.0,0,1,Red Rice
31.1,61.6,70.2,0,1,Nadu_BG360
25.2,89.1,24.0,1,1,Red Rice
29.3,81.2,54.6,1,0,Samba_BG300
32.5,61.1,32.7,1,0,Samba_BG300
32.1,61.7,42.6,1,0,Samba_BG300
27.5,69.1,61.7,0,1,White Rice
27.2,95.0,49.7,1,0,Samba_BG300
27.0,67.5,10.5,1,1,Red Rice
26.6,75.5,49.5,1,0,Samba_BG300
34.2,84.7,67.8,0,1,Samba_BG352
25.1,85.1,37.6,1,0,Samba_BG300
28.8,84.8,63.7,0,1,White Rice
27.5,60.6,65.9,1,0,Samba_BG300
33.4,62.3,85.4,1,1,Nadu_BG360
27.9,73.0,72.1,1,0,Samba_BG300
28.2,72.5,30.5,0,0,Samba_BG300
30.8,91.1,66.0,0,1,White Rice
29.9,61.9,86.4,0,1,Nadu_BG366
30.1,60.9,84.0,1,0,Samba_BG300
34.7,67.0,14.8,1,1,Red Rice
30.1,93.8,56.0,1,0,Samba_BG300
32.7,61.3,42.1,1,0,Samba_BG300
27.9,64.5,78.4,1,1,Nadu_BG366
34.4,61.9,50.1,1,0,Samba_BG300
26.0,75.7,33.0,0,1,Red Rice
26.3,88.5,58.5,1,0,Samba_BG300
26.2,83.6,44.6,1,1,Red Rice
25.4,86.4,52.0,1,1,White Rice
31.2,80.5,32.5,1,0,Samba_BG300
27.5,89.2,42.4,1,0,Samba_BG300
28.7,62.8,41.0,1,1,Red Rice
30.9,86.5,61.6,0,0,Samba_BG300
25.8,89.9,17.4,1,1,Red Rice
29.8,78.6,34.2,1,1,Samba_BG300
26.3,70.9,51.2,1,0,Samba_BG300
32.9,77.3,34.0,0,0,Samba_BG300
29.1,89.5,28.4,0,1,Red Rice
33.1,70.3,30.3,1,1,Samba_BG300
26.1,77.3,58.7,0,1,White Rice
30.9,71.4,12.0,1,0,Red Rice
26.1,92.3,74.4,0,1,Keeri Samba
25.3,70.4,56.8,1,0,Samba_BG300
26.9,91.7,25.8,0,1,Red Rice
25.0,68.5,35.9,1,0,Samba_BG300
28.4,83.8,14.7,1,0,Red Rice
34.8,72.3,30.8,1,1,Samba_BG300
25.8,90.6,78.7,1,1,Nadu_BG366
30.6,89.9,35.2,1,1,Samba_BG300
34.0,92.4,40.3,0,1,Red Rice
30.8,83.0,25.6,1,1,Red Rice
29.1,65.6,83.8,0,1,Nadu_BG366
33.8,71.1,66.3,0,1,Samba_BG352
30.6,70.5,42.0,1,1,Red Rice
25.4,61.5,79.6,1,0,Samba_BG300
25.7,84.1,24.0,1,0,Red Rice
28.6,92.4,65.9,0,1,Samba_BG352
30.3,64.8,57.3,1,0,Samba_BG300
30.4,64.9,79.6,1,1,Keeri Samba
25.9,68.4,80.2,1,0,Samba_BG300
33.7,92.3,63.6,1,1,Samba_BG352
34.5,84.6,13.4,1,1,Red Rice
32.1,61.2,77.4,1,0,Samba_BG300
33.3,60.5,31.8,0,0,Samba_BG300
29.2,63.0,17.5,0,1,Red Rice
27.5,92.3,72.0,1,1,Nadu_BG360
26.2,93.0,46.9,1,0,Samba_BG300
28.9,74.2,23.3,0,0,Red Rice
30.4,90.3,20.6,1,1,Red Rice
31.0,92.8,23.4,1,0,Red Rice
27.5,69.5,67.7,0,0,Samba_BG300
25.9,61.7,36.8,1,0,Samba_BG300
30.5,72.5,87.3,1,1,Nadu_BG366
33.0,60.5,53.8,1,0,Samba_BG300
33.2,94.9,36.4,1,0,Samba_BG300
28.8,75.4,47.6,1,0,Samba_BG300
29.5,82.6,86.2,1,0,Samba_BG300
29.7,67.4,52.9,1,1,White Rice
25.1,62.1,89.4,0,1,Nadu_BG366
28.5,93.9,35.5,1,0,Samba_BG300
30.3,70.2,62.5,1,1,Samba_BG352
25.3,75.2,55.6,1,1,Samba_BG352
30.3,86.4,45.1,1,0,Samba_BG300
28.7,82.6,12.8,1,0,Red Rice
33.4,74.0,45.8,1,1,Red Rice
33.7,86.0,85.9,1,0,Samba_BG300
26.6,70.8,82.0,1,1,Nadu_BG360
32.7,93.0,27.3,1,0,Red Rice
31.2,65.2,22.8,0,0,Red Rice
33.5,60.8,58.8,1,1,Samba_BG352
33.3,70.8,85.4,0,0,Samba_BG300
34.6,62.5,56.4,1,0,Samba_BG300
32.6,71.5,52.7,0,0,Samba_BG300
